[a1,a2,a3,a4,a5,a6,a7,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7,d1,d2,d3,d4,d5,d6,d7,e1,e2,e3,e4,e5,e6,e7,f1,f2,f3,f4,f5,f6,f7,result,p1Two,p1Three,p2Two,p2Three,p1Mid,p2Mid,p1RowDom,p2RowDom,p1ColDom,p2ColDom,p1Con4,p2Con4,p1RowOwn,p2RowOwn,p1ColOwn,p2ColOwn,total,wekaWon]
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,2,1,0,0,0,0,1,1,1,4,3,7,11,0,1,4,3,8,b
0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,2,1,1,3,3,6,10,1,1,3,3,8,b
2,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,2,2,9,9,1,1,2,2,8,a
0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,1,2,2,7,7,1,1,2,2,8,b
1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,2,1,2,3,7,9,2,0,2,3,8,a
2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,2,2,4,3,10,9,2,2,4,3,8,a
1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,2,1,1,1,3,3,11,8,1,1,3,3,8,a
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,0,0,0,0,0,1,1,0,1,0,4,3,1,1,2,3,6,8,1,1,2,3,8,a
0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,1,2,3,2,10,8,0,2,3,2,8,a
0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,1,1,2,2,7,6,0,0,2,2,8,a
1,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,2,3,7,11,0,2,2,3,8,a
2,1,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,2,2,2,10,7,0,1,2,2,8,a
0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,2,3,2,2,2,9,9,3,2,2,2,8,b
1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,2,2,6,6,1,1,2,2,8,a
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,1,2,2,4,8,11,1,0,2,4,8,b
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,1,0,0,0,2,0,2,1,2,3,8,6,2,1,2,3,8,a
2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,2,0,1,0,3,0,2,2,3,3,10,10,2,1,3,3,8,a
2,1,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,2,2,2,9,5,1,1,2,1,8,a
0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,2,2,2,1,2,3,10,9,1,1,2,3,8,b
2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,3,1,1,2,2,3,10,9,1,2,2,3,8,a
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,1,3,3,9,10,1,1,3,3,8,a
2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,1,1,2,2,8,9,0,1,2,2,8,a
1,2,2,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,1,1,9,7,1,0,1,1,8,a
0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,1,2,2,3,1,11,7,1,2,3,1,8,a
2,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,1,3,3,7,10,1,0,3,3,8,a
1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,2,2,1,1,6,8,2,1,1,1,8,b
0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,0,2,3,2,1,3,3,8,10,2,1,3,3,8,b
2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,2,1,1,3,3,9,7,1,1,3,3,8,a
0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1,1,8,7,2,0,1,1,8,a
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,2,1,0,2,0,0,2,2,2,4,3,8,11,1,2,4,3,8,b
1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4,3,8,9,0,1,4,3,8,a
2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,2,1,3,4,11,9,1,0,3,4,8,a
0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,2,2,2,3,2,8,8,1,2,3,2,8,a
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,3,2,2,3,3,7,11,1,2,3,3,8,a
1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,1,1,2,2,8,7,1,0,2,2,8,b
1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,3,3,7,10,0,1,3,3,8,a
1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,3,2,1,3,2,7,9,1,1,3,2,8,b
0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,2,1,3,2,7,8,1,1,3,2,8,a
0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,2,1,2,2,2,7,6,1,2,2,2,8,a
1,2,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,2,1,2,2,3,2,9,9,1,1,3,2,8,a
2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,1,2,3,1,11,8,1,2,3,1,8,a
0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,1,2,2,1,1,6,7,1,2,1,1,8,a
2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,3,1,2,2,2,7,7,1,1,2,2,8,a
1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,2,3,3,8,9,1,2,3,3,8,a
0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,1,0,2,0,2,2,2,2,2,1,9,9,2,2,2,1,8,b
2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,2,3,2,8,8,1,1,3,2,8,a
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,2,0,1,0,3,0,2,2,3,3,10,9,2,1,3,3,8,a
2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,1,3,3,11,6,1,1,3,3,8,a
1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2,1,2,2,6,7,1,1,2,2,8,a
1,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,3,2,3,3,3,8,9,2,2,3,3,8,a
1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,7,8,0,1,1,1,8,a
0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,2,1,1,1,3,2,7,6,1,0,3,2,8,a
2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,10,7,1,1,2,2,8,a
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,1,0,1,0,2,0,1,2,3,3,9,9,1,0,3,3,8,a
2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,3,1,3,2,12,7,2,1,3,2,8,a
2,2,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,2,2,11,8,2,0,2,2,8,a
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,3,2,3,3,9,10,2,2,3,3,8,b
1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2,2,3,3,6,12,1,1,3,3,8,a
1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,3,2,2,3,2,10,6,2,1,3,2,8,b
1,1,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1,1,4,3,7,10,0,1,4,3,8,a
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,2,2,2,3,3,9,10,1,1,3,3,8,a
2,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,2,3,8,8,0,0,2,3,8,a
1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,2,2,2,2,2,2,6,9,2,2,2,2,8,a
2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,2,0,0,3,2,9,9,0,0,3,2,8,a
1,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,1,1,1,1,1,2,8,11,1,1,1,2,8,a
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,3,2,2,2,2,8,7,2,1,2,2,8,a
2,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,2,1,1,2,2,11,10,1,0,2,2,8,a
2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,1,1,2,2,8,10,0,0,2,2,8,a
2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,3,10,7,0,1,4,3,8,a
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,3,2,2,3,3,9,10,1,1,3,3,8,a
0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,2,2,3,8,8,2,0,2,3,8,a
0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,1,3,3,9,8,1,1,3,3,8,a
2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,3,1,1,1,3,4,9,8,1,1,3,4,8,a
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,4,2,2,4,3,9,8,2,1,4,3,8,b
2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,2,2,8,9,0,0,2,2,8,a
2,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,2,2,1,1,2,8,10,1,1,1,2,8,a
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,1,1,1,2,3,6,8,1,0,2,3,8,b
2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,2,1,2,2,2,7,10,1,1,2,2,8,b
0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,1,3,2,6,9,1,1,3,2,8,a
2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,3,2,2,3,2,10,12,1,2,3,2,8,b
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,4,3,2,2,2,2,4,11,1,2,2,2,8,a
1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,3,3,2,3,2,6,10,2,2,3,2,8,a
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,1,1,1,1,3,3,8,9,0,0,3,3,8,a
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,3,2,1,3,3,8,9,1,1,3,3,8,a
2,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,2,3,3,11,8,2,1,3,3,8,a
1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,2,0,0,1,2,1,3,4,9,10,2,1,3,4,8,a
0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,2,1,2,2,8,9,1,1,2,2,8,a
0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,3,2,2,4,2,8,9,2,1,4,2,8,b
1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,1,2,2,3,8,9,1,1,2,3,8,b
0,0,0,0,0,0,1,1,2,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2,2,2,3,7,10,2,1,2,3,8,a
0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,1,3,3,6,7,0,1,3,3,8,a
2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,3,1,1,2,3,7,9,0,1,2,3,8,a
0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,1,2,2,2,8,9,1,1,2,2,8,b
0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,1,3,2,1,1,2,6,9,2,0,1,2,8,b
0,0,0,0,0,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,2,1,3,3,7,9,1,0,3,3,8,b
0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,1,2,2,3,2,2,9,9,2,3,2,2,8,b
2,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,3,3,9,8,1,1,3,3,8,a
0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,3,3,9,8,0,0,3,3,8,a
2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,2,2,3,2,9,9,1,2,3,2,8,a
0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,1,0,0,1,0,1,0,1,2,3,3,10,8,1,1,3,3,8,a
2,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,1,2,2,2,9,7,1,1,2,2,8,a
2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,3,3,2,3,8,11,3,2,2,3,8,a
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,3,3,2,3,2,8,9,2,2,3,2,8,b
0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,1,2,8,9,1,1,1,2,8,a
0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,1,4,3,10,7,1,1,4,3,8,a
0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,2,0,1,0,2,1,1,2,3,4,7,10,1,0,3,4,8,b
0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,1,2,2,3,2,11,6,1,2,3,2,8,a
2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,3,8,9,1,2,2,3,8,a
0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,2,2,1,1,3,4,7,9,0,1,3,4,8,a
0,0,0,0,0,0,1,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,3,2,2,2,2,7,10,1,2,2,2,8,a
2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,2,1,6,6,0,0,2,1,8,a
2,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,10,7,1,0,2,2,8,a
